INFO 2024-09-06 14:24:56,980 autoreload Watching for file changes with StatReloader
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:34,587 log Bad Request: /picks
ERROR 2024-09-12 15:10:35,043 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:35,062 log Bad Request: /picks
ERROR 2024-09-12 15:10:35,446 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:35,465 log Bad Request: /picks
ERROR 2024-09-12 15:10:35,870 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:35,894 log Bad Request: /picks
ERROR 2024-09-12 15:10:36,333 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:36,353 log Bad Request: /picks
ERROR 2024-09-12 15:10:42,487 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:42,510 log Bad Request: /picks
ERROR 2024-09-12 15:10:44,643 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:44,663 log Bad Request: /picks
ERROR 2024-09-12 15:10:45,273 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:10:45,293 log Bad Request: /picks
WARNING 2024-09-12 15:11:03,164 log Not Found: /
ERROR 2024-09-12 15:12:32,390 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:12:32,411 log Bad Request: /picks
ERROR 2024-09-12 15:12:33,207 exception Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/utils/deprecation.py", line 128, in __call__
    response = self.process_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/middleware/common.py", line 48, in process_request
    host = request.get_host()
           ^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/http/request.py", line 151, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: 'briancariddi.com'. You may need to add 'briancariddi.com' to ALLOWED_HOSTS.
WARNING 2024-09-12 15:12:33,230 log Bad Request: /picks
WARNING 2024-09-12 15:35:16,858 log Not Found: /shell
WARNING 2024-09-12 15:40:33,143 log Not Found: /
WARNING 2024-09-12 15:41:51,586 log Not Found: /
WARNING 2024-09-12 15:41:52,062 log Not Found: /
WARNING 2024-09-12 15:41:53,055 log Not Found: /robots.txt
WARNING 2024-09-12 15:48:51,542 log Not Found: /cgi-bin/luci/;stok=/locale
WARNING 2024-09-12 15:58:55,583 log Not Found: /
WARNING 2024-09-12 16:07:40,331 log Not Found: /.env
WARNING 2024-09-12 16:07:40,534 log Not Found: /
WARNING 2024-09-12 16:45:48,377 log Not Found: /
WARNING 2024-09-12 17:01:34,774 log Not Found: /
WARNING 2024-09-12 17:06:12,613 log Not Found: /
WARNING 2024-09-12 17:13:04,078 log Not Found: /
WARNING 2024-09-12 17:52:55,705 log Not Found: /cgi-bin/luci/;stok=/locale
WARNING 2024-09-12 18:06:13,449 log Not Found: /
WARNING 2024-09-12 18:25:21,888 log Not Found: /
WARNING 2024-09-12 18:27:27,794 log Not Found: /
WARNING 2024-09-12 18:39:56,663 log Not Found: /.env
WARNING 2024-09-12 18:39:56,836 log Not Found: /
WARNING 2024-09-12 19:06:09,825 log Not Found: /
WARNING 2024-09-12 19:09:58,578 log Not Found: /
WARNING 2024-09-12 19:18:30,801 log Not Found: /
WARNING 2024-09-12 19:25:18,922 log Not Found: /cgi-bin/luci/;stok=/locale
WARNING 2024-09-12 19:31:02,394 log Not Found: /
WARNING 2024-09-12 19:31:37,941 log Not Found: /actuator/gateway/routes
WARNING 2024-09-12 19:39:47,218 log Not Found: /robots.txt
WARNING 2024-09-12 19:39:47,282 log Not Found: /
WARNING 2024-09-12 20:02:58,157 log Not Found: /
WARNING 2024-09-12 20:03:35,862 log Not Found: /
WARNING 2024-09-12 20:06:49,906 log Not Found: /
WARNING 2024-09-12 20:08:11,922 log Not Found: /webui/
WARNING 2024-09-12 20:09:30,046 log Not Found: /geoserver/web/
WARNING 2024-09-12 20:33:13,105 log Not Found: /
WARNING 2024-09-12 20:35:45,994 log Not Found: /
WARNING 2024-09-12 20:42:43,570 log Not Found: /.env
WARNING 2024-09-12 20:42:43,751 log Not Found: /
INFO 2024-09-12 20:51:14,420 views User briantest is in leagues []
INFO 2024-09-12 20:51:22,860 views User briantest is in leagues []
INFO 2024-09-12 20:51:30,939 views User briantest is in leagues []
INFO 2024-09-12 20:51:35,362 views User briantest is in leagues []
INFO 2024-09-12 20:51:39,260 views User briantest is in leagues []
INFO 2024-09-12 20:51:48,467 views User briantest is in leagues []
INFO 2024-09-12 20:51:52,569 views User briantest is in leagues []
INFO 2024-09-12 20:52:22,107 views User briantest is in leagues []
WARNING 2024-09-12 20:53:45,609 log Not Found: /
INFO 2024-09-12 20:54:27,202 views User rizzo is in leagues []
INFO 2024-09-12 20:54:29,968 views User rizzo is in leagues []
INFO 2024-09-12 20:54:30,221 views The current time in EST being used: 2024-09-12 21:54:30.212125-04:00
INFO 2024-09-12 20:54:30,222 views The user has made the following pick: None
WARNING 2024-09-12 20:55:27,225 log Not Found: /cgi-bin/luci/;stok=/locale
WARNING 2024-09-12 20:57:33,871 log Not Found: /cgi-bin/luci/;stok=/locale
INFO 2024-09-12 21:06:42,230 views The current time in EST being used: 2024-09-12 22:06:42.225813-04:00
INFO 2024-09-12 21:06:42,230 views The user has made the following pick: None
INFO 2024-09-12 21:06:43,727 views The current time in EST being used: 2024-09-12 22:06:43.723747-04:00
INFO 2024-09-12 21:06:43,727 views The user has made the following pick: None
INFO 2024-09-12 21:06:47,613 views The current time in EST being used: 2024-09-12 22:06:47.610786-04:00
INFO 2024-09-12 21:06:47,613 views The user has made the following pick: None
WARNING 2024-09-12 21:16:05,923 log Not Found: /
INFO 2024-09-12 21:19:52,677 views The current time in EST being used: 2024-09-12 22:19:52.670786-04:00
INFO 2024-09-12 21:19:52,678 views The user has made the following pick: None
INFO 2024-09-12 21:20:01,464 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['ev9uFGtYwolf2Djpa1zK4OBUi8JSlDU59SyAokzKX8xX2ZDYqfVOMxsKbI3UFOn4'], 'selected_team': ['9']}>
INFO 2024-09-12 21:20:01,547 views The current time in EST being used: 2024-09-12 22:20:01.542219-04:00
INFO 2024-09-12 21:20:01,555 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
WARNING 2024-09-12 21:24:34,559 log Not Found: /
INFO 2024-09-12 21:28:26,529 views The current time in EST being used: 2024-09-12 22:28:26.525003-04:00
INFO 2024-09-12 21:28:26,535 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:42,169 views The current time in EST being used: 2024-09-12 22:36:42.165265-04:00
INFO 2024-09-12 21:36:42,174 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:45,035 views The current time in EST being used: 2024-09-12 22:36:45.031654-04:00
INFO 2024-09-12 21:36:45,041 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
ERROR 2024-09-12 21:36:45,268 log Internal Server Error: /picks/league/1/
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 510, in parse
    compile_func = self.tags[command]
                   ~~~~~~~~~^^^^^^^^^
KeyError: 'else'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 60, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/picks/views.py", line 158, in league
    return render(request, 'picks/league.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/backends/django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
           ^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 196, in compile_nodelist
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 295, in do_extends
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 234, in do_block
    nodelist = parser.parse(("endblock",))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 962, in do_if
    nodelist = parser.parse(("elif", "else", "endif"))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 862, in do_for
    nodelist_loop = parser.parse(
                    ^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 512, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 563, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 68: 'else', expected 'empty' or 'endfor'. Did you forget to register or load this tag?
INFO 2024-09-12 21:36:46,756 views The current time in EST being used: 2024-09-12 22:36:46.751635-04:00
INFO 2024-09-12 21:36:46,763 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:47,856 views The current time in EST being used: 2024-09-12 22:36:47.851410-04:00
INFO 2024-09-12 21:36:47,862 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:48,469 views The current time in EST being used: 2024-09-12 22:36:48.465786-04:00
INFO 2024-09-12 21:36:48,474 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
ERROR 2024-09-12 21:36:48,723 log Internal Server Error: /picks/league/1/
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 510, in parse
    compile_func = self.tags[command]
                   ~~~~~~~~~^^^^^^^^^
KeyError: 'else'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 60, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/picks/views.py", line 158, in league
    return render(request, 'picks/league.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/backends/django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
           ^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 196, in compile_nodelist
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 295, in do_extends
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 234, in do_block
    nodelist = parser.parse(("endblock",))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 962, in do_if
    nodelist = parser.parse(("elif", "else", "endif"))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 862, in do_for
    nodelist_loop = parser.parse(
                    ^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 512, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 563, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 68: 'else', expected 'empty' or 'endfor'. Did you forget to register or load this tag?
INFO 2024-09-12 21:36:48,821 views The current time in EST being used: 2024-09-12 22:36:48.818238-04:00
INFO 2024-09-12 21:36:48,827 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:49,667 views The current time in EST being used: 2024-09-12 22:36:49.664793-04:00
INFO 2024-09-12 21:36:49,672 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:50,220 views The current time in EST being used: 2024-09-12 22:36:50.216854-04:00
